,Unnamed: 0,has_latitude,has_longitude,information,opening_hours,facility_type,smoking,architecturalBarriers,name,sport,has_capacity,menu,hiking,has_location,has_contactPoint
1226,1226,46.05560302734375,11.075895309448242,board,,information,,ab_20671,'Tabella',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,7580865876,cp_2891352226
1227,1227,46.06548690795898,11.150676727294922,no information specified,Mo-Fr 11:45-14:30,restaurant,,ab_20520,'Mensa e pizzeria Povo 0',,,"{'cuisine': 'pizza;italian', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,7595406510,cp_3942635199
1228,1228,46.067626953125,11.15020751953125,no information specified,,sports_centre,,ab_37525,,climbing,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,7600542174,cp_3413933105
1229,1229,46.08624649047852,11.161307334899902,guidepost,,information,,ab_21310,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,7648646793,cp_9281664465
1230,1230,46.00648498535156,11.12922191619873,no information specified,,restaurant,,ab_1446,'Mensa scolastica',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,7661120689,cp_5419480223
1231,1231,46.0671272277832,11.138930320739746,no information specified,,parking,,ab_23512,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,7699915777,cp_5321094281
1232,1232,46.08296203613281,11.115949630737305,no information specified,,social_facility,,ab_94966,'Laboratorio Sociale',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,7723612025,cp_1887304680
1233,1233,46.09272766113281,11.110152244567873,no information specified,,social_facility,,ab_5941,"""Punto d'Incontro - Laboratorio di Falegnameria""",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,7723612026,cp_2663746473
1234,1234,46.0765495300293,11.137474060058594,no information specified,,parking,,ab_50898,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,7821913336,cp_7185176206
1235,1235,46.07653045654297,11.137764930725098,no information specified,,parking,,ab_28277,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,7821913337,cp_6904653150
1236,1236,46.06630706787109,11.14272689819336,tactile_map,,information,,ab_3814,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,7845936680,cp_4895771596
1237,1237,46.06378173828125,11.122398376464844,no information specified,,parking,,ab_74229,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,7853807595,cp_2955480183
1238,1238,46.0616455078125,11.12452793121338,no information specified,,language_school,,ab_86578,'My English School',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,7856371099,cp_2142281511
1239,1239,46.039005279541016,11.128599166870115,no information specified,,fitness_station,,ab_34063,,fitness,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,7920675179,cp_4120899942
1240,1240,46.03876495361328,11.128949165344238,no information specified,,picnic_table,,ab_78920,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,7920675183,cp_6092803218
1241,1241,46.03870391845703,11.129080772399902,no information specified,,fitness_station,,ab_38705,,fitness,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,7950243546,cp_2302068255
1242,1242,46.038368225097656,11.129002571105955,no information specified,,fitness_station,,ab_78849,,fitness,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,7950243547,cp_1998469848
1243,1243,46.055511474609375,11.081384658813477,no information specified,,picnic_table,,ab_33684,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8120252947,cp_2753763125
1244,1244,46.05558013916016,11.081344604492188,guidepost,,information,,ab_7508,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8120257224,cp_5832936107
1245,1245,46.06661224365234,11.117894172668455,no information specified,,restaurant,,ab_41734,'Waikiki Poké Trento',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8232536591,cp_2052998265
1246,1246,46.03776168823242,11.10422134399414,no information specified,,guest_house,,ab_19453,'B&B Villa Sizzo Relais',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8261216789,cp_9079544973
1247,1247,46.03898620605469,11.100496292114258,route_marker,,information,,ab_25801,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8261216798,cp_5546509806
1248,1248,46.04053115844727,11.094216346740724,route_marker,,information,,ab_26611,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8261216799,cp_5079177254
1249,1249,46.03921508789063,11.10020923614502,no information specified,,picnic_table,,ab_37023,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8261216801,cp_3586539417
1250,1250,46.039161682128906,11.100208282470703,no information specified,,picnic_table,,ab_96235,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8261216802,cp_4527984646
1251,1251,46.00532531738281,11.133963584899902,guidepost,,information,,ab_7364,'Pont dei Mincoti',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",yes,8387778856,cp_1182646731
1252,1252,46.00395584106445,11.13035774230957,guidepost,,information,,ab_47062,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",yes,8387778857,cp_2615278255
1253,1253,46.005218505859375,11.137723922729492,guidepost,,information,,ab_41837,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",yes,8387778858,cp_7881446214
1254,1254,46.07836532592773,11.14163303375244,no information specified,,picnic_table,,ab_52664,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8421282152,cp_6001212787
1255,1255,46.06040573120117,11.121764183044434,no information specified,,cafe,,ab_61285,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8446128412,cp_8161471699
1256,1256,46.07356262207031,11.110391616821287,board,,information,,ab_71559,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8499970742,cp_1751579957
1257,1257,46.073577880859375,11.110504150390623,board,,information,,ab_25513,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8499970743,cp_9791519629
1258,1258,46.077247619628906,11.114508628845217,guidepost,,information,,ab_81454,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8510563266,cp_3056227989
1259,1259,46.08939743041992,11.084668159484863,no information specified,,information,,ab_6986,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8548116378,cp_4587984135
1260,1260,46.12817001342773,11.163247108459473,no information specified,,viewpoint,,ab_34171,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8557826198,cp_5759822202
1261,1261,46.115848541259766,11.154041290283203,no information specified,,firepit,,ab_99357,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8598248632,cp_3503793707
1262,1262,46.11141204833984,11.154134750366213,guidepost,,information,,ab_17720,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8605453593,cp_1214411718
1263,1263,46.11339569091797,11.152857780456545,guidepost,,information,,ab_96579,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8605453595,cp_9386284513
1264,1264,46.11809921264648,11.151856422424316,guidepost,,information,,ab_8328,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8605453596,cp_1223828988
1265,1265,46.117713928222656,11.150919914245604,no information specified,,information,,ab_79526,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8605669105,cp_8474235609
1266,1266,46.13151550292969,11.163238525390623,guidepost,,information,,ab_53741,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8605669106,cp_6762204159
1267,1267,46.1345329284668,11.16551399230957,guidepost,,information,,ab_26679,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8605669107,cp_5138620009
1268,1268,46.1407470703125,11.165189743041992,guidepost,,information,,ab_9684,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8605669108,cp_6832038963
1269,1269,46.11254119873047,11.152297019958496,guidepost,,information,,ab_83125,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8609832626,cp_5075755494
1270,1270,46.09053039550781,11.071685791015623,no information specified,,parking,,ab_14582,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8622218463,cp_5925269498
1271,1271,46.00001525878906,11.12256145477295,guidepost,,information,,ab_48700,'46º parallelo',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8632183928,cp_4845965220
1272,1272,45.99000549316406,11.13742446899414,no information specified,,picnic_table,,ab_31219,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8633486948,cp_5540646605
1273,1273,46.0396728515625,11.057523727416992,no information specified,,parking,,ab_71195,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8645353648,cp_9992718114
1274,1274,46.08854675292969,11.068800926208496,no information specified,,pitch,,ab_32072,,beachvolleyball,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8645353870,cp_2424896282
1275,1275,46.05469512939453,11.052565574645996,no information specified,,picnic_table,,ab_1512,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8662348908,cp_4453803481
1276,1276,46.127628326416016,11.1653413772583,no information specified,,viewpoint,,ab_33791,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8682372977,cp_8482947742
1277,1277,46.053688049316406,11.125798225402832,no information specified,,social_facility,,ab_56605,'Polo medicina territoriale Clarina',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8708728574,cp_4285458975
1278,1278,46.08646011352539,11.150069236755373,no information specified,,viewpoint,,ab_54313,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8715796932,cp_1796625319
1279,1279,46.02727127075195,11.165189743041992,no information specified,,pitch,,ab_7227,,table_tennis,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8731338531,cp_2145150412
1280,1280,46.05488967895508,11.124232292175291,no information specified,,pitch,,ab_48225,,table_tennis,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8731386898,cp_6670004805
1281,1281,46.05693054199219,11.121682167053224,no information specified,,pitch,,ab_42269,,table_tennis,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8731411985,cp_5934352433
1282,1282,46.070274353027344,11.123567581176758,no information specified,"Mo 18:00-23:00; Tu-Sa 11:30-14:30,18:00-23:00",restaurant,,ab_87214,'Soul Kitchen Bistrot',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8758596219,cp_8560873465
1283,1283,46.074493408203125,11.120453834533691,no information specified,,attraction,,ab_77798,'Locomotiva 625.011',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8758969463,cp_8092535967
1284,1284,46.10172271728516,11.095680236816406,no information specified,,attraction,,ab_44570,'Rimorchiata CP 2 della ferrovia Trento-Malè',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8759011226,cp_2129741398
1285,1285,46.10181427001953,11.095731735229492,no information specified,,attraction,,ab_97546,'Elettrotreno della ferrovia Trento-Malè',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8759011229,cp_9763586530
1286,1286,46.0853157043457,11.175272941589355,no information specified,,viewpoint,,ab_15493,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8760570287,cp_4722862128
1287,1287,46.085968017578125,11.173843383789062,guidepost,,information,,ab_72783,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8760570290,cp_6928619470
1288,1288,46.08597946166992,11.173845291137695,board,,information,,ab_64270,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8760570291,cp_9834305778
1289,1289,46.08587265014648,11.172205924987791,guidepost,,information,,ab_22765,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8760570293,cp_3564076650
1290,1290,46.13322067260742,11.100870132446287,board,,information,,ab_84272,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8781376395,cp_4290802455
1291,1291,46.13327407836914,11.101203918457031,map,,information,,ab_71614,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8781376396,cp_5518467699
1292,1292,46.13328552246094,11.101244926452637,board,,information,,ab_86969,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8781376397,cp_4217539877
1293,1293,46.133296966552734,11.101290702819824,board,,information,,ab_45046,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8781376398,cp_9677986540
1294,1294,46.100467681884766,11.116399765014648,no information specified,,pitch,,ab_10055,,table_tennis,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8818809684,cp_7110011810
1295,1295,46.1005973815918,11.116739273071287,no information specified,,picnic_table,,ab_48495,,chess,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8822133275,cp_6393382571
1296,1296,46.051063537597656,11.063590049743652,guidepost,,information,,ab_2688,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8860775888,cp_6774264794
1297,1297,46.09431838989258,11.119878768920898,no information specified,,restaurant,,ab_80085,'Sapore di Stelle Bistrò',,,"{'cuisine': 'italian', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8879333875,cp_7813705683
1298,1298,46.09043502807617,11.114991188049316,no information specified,,playground,,ab_21318,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8887841863,cp_4895065020
1299,1299,46.0433464050293,11.131949424743652,no information specified,,picnic_table,,ab_15808,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8906789587,cp_8314728338
1300,1300,46.04360580444336,11.13193416595459,no information specified,,picnic_table,,ab_42098,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8906789588,cp_8311142458
1301,1301,46.05237579345703,11.134084701538086,no information specified,,picnic_table,,ab_59973,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8928432553,cp_8123016471
1302,1302,46.03217315673828,11.151470184326172,no information specified,,picnic_table,,ab_48929,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8936428680,cp_6818420392
1303,1303,46.03621673583984,11.15156078338623,no information specified,,picnic_table,,ab_58757,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8936493773,cp_2293479053
1304,1304,46.007266998291016,11.13093376159668,no information specified,,fitness_station,,ab_44312,,fitness,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8946783728,cp_6023048126
1305,1305,45.99953842163086,11.132125854492188,no information specified,,picnic_site,,ab_82479,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8946827815,cp_5611885760
1306,1306,46.07273483276367,11.112354278564451,no information specified,,picnic_table,,ab_64634,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8972116797,cp_7367768599
1307,1307,46.070106506347656,11.158783912658691,no information specified,,viewpoint,,ab_93090,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8977889115,cp_9196664321
1308,1308,46.0686149597168,11.124768257141112,no information specified,,restaurant,,ab_83400,'Al Diciassette',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,8986484117,cp_4336683528
